time,centroid,bandwidth,chroma_hue
1.543629148770252755e+02,1.861860660715809468e-01,4.509484190158844497e-01,0.000000000000000000e+00
1.544045895300698419e+02,1.872331718541467294e-01,4.527218515657842057e-01,0.000000000000000000e+00
1.544462641831143799e+02,1.883643149352579316e-01,4.545698093490763148e-01,0.000000000000000000e+00
1.544879388361589463e+02,1.895708515710288200e-01,4.564796358186098968e-01,0.000000000000000000e+00
1.545296134892035127e+02,1.908442284440976244e-01,4.584395478071782160e-01,1.177272151097537578e-01
1.545712881422480507e+02,1.921759423053564786e-01,4.604387132711465491e-01,4.166666666666666852e-01
1.546129627952926171e+02,1.935563702552298426e-01,4.624637137769848638e-01,4.166666666666666852e-01
1.546546374483371551e+02,1.949757024245716008e-01,4.644995967654468316e-01,4.166666666666666852e-01
1.546963121013817215e+02,1.964210544399945246e-01,4.665292338882662815e-01,4.166666666666666852e-01
1.547379867544262595e+02,1.978787915108330964e-01,4.685387803650531979e-01,4.166666666666666852e-01
1.547796614074708259e+02,1.993387607743899725e-01,4.705165463919687707e-01,4.166666666666666852e-01
1.548213360605153639e+02,2.007915800764820125e-01,4.724506261792073558e-01,4.166666666666666852e-01
1.548630107135599303e+02,2.022273835294430278e-01,4.743286552277034551e-01,4.166666666666666852e-01
1.549046853666044683e+02,2.036365301721833609e-01,4.761386879226367497e-01,4.166666666666666852e-01
1.549463600196490347e+02,2.050092250402681393e-01,4.778692473951132724e-01,4.166666666666666852e-01
1.549880346726935727e+02,2.063352284980721763e-01,4.795093086582420949e-01,4.166666666666666852e-01
1.550297093257381391e+02,2.076067158426300463e-01,4.810500284416471262e-01,4.166666666666666852e-01
1.550713839787826771e+02,2.088105497982047365e-01,4.824740408969830363e-01,4.166666666666666852e-01
1.551130586318272435e+02,2.099418006875579945e-01,4.837758338898218158e-01,4.166666666666666852e-01
1.551547332848718099e+02,2.109987688425130625e-01,4.849563854438889154e-01,4.166666666666666852e-01
1.551964079379163479e+02,2.119770538896974532e-01,4.860111284687634869e-01,4.166666666666666852e-01
1.552380825909609143e+02,2.128724735298678783e-01,4.869354754636696647e-01,4.166666666666666852e-01
1.552797572440054523e+02,2.136825124039778423e-01,4.877274338560603217e-01,4.166666666666666852e-01
1.553214318970500187e+02,2.144060603265542098e-01,4.883868738075979876e-01,4.166666666666666852e-01
1.553631065500945567e+02,2.150434858398912741e-01,4.889152355270559025e-01,4.166666666666666852e-01
1.554047812031391231e+02,2.155971430917239251e-01,4.893163768850144479e-01,4.166666666666666852e-01
1.554464558561836611e+02,2.160692188878238218e-01,4.895937957496441228e-01,4.067900452107232057e-01
1.554881305092282275e+02,2.164552751468445668e-01,4.897413096002038446e-01,3.290446613426534217e-02
1.555298051622727655e+02,2.167674771898578379e-01,4.897759528211747537e-01,0.000000000000000000e+00
1.555714798153173319e+02,2.170140116384276785e-01,4.897093171109381804e-01,0.000000000000000000e+00
1.556131544683618699e+02,2.172013826278282600e-01,4.895505431898325432e-01,0.000000000000000000e+00
1.556548291214064363e+02,2.173389567622232010e-01,4.893118467195080035e-01,0.000000000000000000e+00
1.556965037744510028e+02,2.174364272203251069e-01,4.890055488685458585e-01,1.358854100646778584e-01
1.557381784274955407e+02,2.175031329324162988e-01,4.886437666989055240e-01,3.333333333333333148e-01
1.557798530805401072e+02,2.175487783741451020e-01,4.882391771764445498e-01,3.333333333333333148e-01
1.558215277335846451e+02,2.175836670633731762e-01,4.878046251094004249e-01,3.333333333333333148e-01
1.558632023866292116e+02,2.176184139221240543e-01,4.873541260013453669e-01,3.333333333333333148e-01
1.559048770396737496e+02,2.176673162431991826e-01,4.869053308733894969e-01,3.333333333333333148e-01
1.559465516927183160e+02,2.177415215725094499e-01,4.864737453281198221e-01,3.333333333333333148e-01
1.559882263457628540e+02,2.178518263743980388e-01,4.860724418993363494e-01,6.203891494483657620e-01
1.560299009988074204e+02,2.180083825775020190e-01,4.857145973140364892e-01,4.568703257702116383e-01
1.560715756518519584e+02,2.182208246373489313e-01,4.854125228153844396e-01,2.500000000000000000e-01
1.561132503048965248e+02,2.184965501647124220e-01,4.851760017548814030e-01,2.817425106688302150e-01
1.561549249579410628e+02,2.188418541538707518e-01,4.850134500177270547e-01,4.260785059362831029e-01
1.561965996109856292e+02,2.192637994860094364e-01,4.849341008860554858e-01,6.666666666666666297e-01
1.562382742640301956e+02,2.197689861313628368e-01,4.849476404505231319e-01,6.666666666666666297e-01
1.562799489170747336e+02,2.203660907950951153e-01,4.850655948874791901e-01,6.666666666666666297e-01
1.563216235701193000e+02,2.210618850157831661e-01,4.852960538855912165e-01,8.835509359023575593e-01
1.563632982231638380e+02,2.218497828162730723e-01,4.856323965969860934e-01,7.254510499852336869e-01
1.564049728762084044e+02,2.227287079497079214e-01,4.860749701858163574e-01,6.666666666666666297e-01
1.564466475292529424e+02,2.236969595366208874e-01,4.866230870279907861e-01,6.666666666666666297e-01
1.564883221822975088e+02,2.247512854968659601e-01,4.872742692692996203e-01,6.666666666666666297e-01
1.565299968353420468e+02,2.258875583857476999e-01,4.880255836914844103e-01,6.666666666666666297e-01
1.565716714883866132e+02,2.271005164606615945e-01,4.888728508946493800e-01,5.409219588456655181e-01
1.566133461414311512e+02,2.283832712306938240e-01,4.898093566355429251e-01,1.666666666666666574e-01
1.566550207944757176e+02,2.297291138549818201e-01,4.908289772774631632e-01,1.666666666666666574e-01
1.566966954475202556e+02,2.311300810756224677e-01,4.919261317006660694e-01,1.666666666666666574e-01
1.567383701005648220e+02,2.325728142578729618e-01,4.930882262312916153e-01,1.666666666666666574e-01
1.567800447536093884e+02,2.340435451125135180e-01,4.942999962189895125e-01,1.666666666666666574e-01
1.568217194066539264e+02,2.355313826007995048e-01,4.955522450522441558e-01,4.843875438372463593e-01
1.568633940596984928e+02,2.370246209028089857e-01,4.968343060720626925e-01,3.114885705835611640e-01
1.569050687127430308e+02,2.385115005240457942e-01,4.981345001520526838e-01,3.942514894152496785e-01
1.569467433657875972e+02,2.399793268850557992e-01,4.994406538381943039e-01,9.166666666666666297e-01
1.569884180188321352e+02,2.414148682005543278e-01,5.007411319939780725e-01,9.166666666666666297e-01
1.570300926718767016e+02,2.428063235734461700e-01,5.020258975025641002e-01,8.658047069760709258e-01
1.570717673249212396e+02,2.441424646511929919e-01,5.032852749832531503e-01,5.000000000000000000e-01
1.571134419779658060e+02,2.454040008005947404e-01,5.045049158703135417e-01,5.000000000000000000e-01
1.571551166310103440e+02,2.465851347420672801e-01,5.056770645978415635e-01,5.000000000000000000e-01
1.571967912840549104e+02,2.476794955561114897e-01,5.067955755552916441e-01,5.000000000000000000e-01
1.572384659370994484e+02,2.486772821222571483e-01,5.078533308200223750e-01,5.000000000000000000e-01
1.572801405901440148e+02,2.495703132415675318e-01,5.088430342680614338e-01,5.000000000000000000e-01
1.573218152431885812e+02,2.503521860893703765e-01,5.097591659045876966e-01,5.000000000000000000e-01
1.573634898962331192e+02,2.510181836862663829e-01,5.105983529875608440e-01,5.000000000000000000e-01
1.574051645492776856e+02,2.515653773997973963e-01,5.113585027828925211e-01,5.000000000000000000e-01
1.574468392023222236e+02,2.519923743554824402e-01,5.120381106408283811e-01,5.000000000000000000e-01
1.574885138553667900e+02,2.522966568749991367e-01,5.126354856337600463e-01,5.000000000000000000e-01
1.575301885084113280e+02,2.524661262447339127e-01,5.131426287424228905e-01,8.708222419401483450e-01
1.575718631614558944e+02,2.525163951596899325e-01,5.135684746353053054e-01,9.166666666666666297e-01
1.576135378145004324e+02,2.524512657429978657e-01,5.139156819886678829e-01,6.314065999071907243e-01
1.576552124675449988e+02,2.522758323844416228e-01,5.141881550910148979e-01,5.000000000000000000e-01
1.576968871205895368e+02,2.519967652279621606e-01,5.143900769808893436e-01,3.402416867369573716e-01
1.577385617736341032e+02,2.516211345756450002e-01,5.145255602454911203e-01,2.294333882621044374e-01
1.577802364266786412e+02,2.511570120777985582e-01,5.145997498571371898e-01,3.333333333333333148e-01
1.578219110797232076e+02,2.506138762487083449e-01,5.146183679431736158e-01,3.333333333333333148e-01
1.578635857327677456e+02,2.500003232130921238e-01,5.145841120279881498e-01,3.104745003593668562e-01
1.579052603858123121e+02,2.493251004179328212e-01,5.145013579876978049e-01,1.136603709820055430e-02
1.579469350388568785e+02,2.485990170114376063e-01,5.143765702293505715e-01,0.000000000000000000e+00
1.579886096919014165e+02,2.478405431984181673e-01,5.142196718574009173e-01,0.000000000000000000e+00
1.580302843449459829e+02,2.470608752977772327e-01,5.140355641008766963e-01,2.192926860184276072e-01
1.580719589979905209e+02,2.462719649755748530e-01,5.138302699031143117e-01,3.333333333333333148e-01
1.581136336510350873e+02,2.454849877146575710e-01,5.136081048191852849e-01,1.824903874594437647e-01
1.581553083040796253e+02,2.447106223162291427e-01,5.133724638388567074e-01,0.000000000000000000e+00
1.581969829571241917e+02,2.439597152433980731e-01,5.131280369866877411e-01,8.239320572940188325e-02
1.582386576101687297e+02,2.432432796011004816e-01,5.128806684399033200e-01,4.055858368191099794e-01
1.582803322632132961e+02,2.425718926410686538e-01,5.126326156477738483e-01,8.124181349558072807e-01
1.583220069162578341e+02,2.419596736195328279e-01,5.123857413857116905e-01,3.637554400643638330e-01
1.583636815693024005e+02,2.414163150190377638e-01,5.121452220557649593e-01,6.818671568005991723e-01
1.584053562223469385e+02,2.409441161375555640e-01,5.119109113826153523e-01,4.442472641231979824e-01
1.584470308753915049e+02,2.405486891338280697e-01,5.116828005865413642e-01,5.963049816199265107e-01
1.584887055284360713e+02,2.402351052674688570e-01,5.114617219222701294e-01,7.500000000000000000e-01
1.585303801814806093e+02,2.400074081481587962e-01,5.112485616741528904e-01,7.500000000000000000e-01
1.585720548345251757e+02,2.398688812194340880e-01,5.110439289928804252e-01,5.076689060717187729e-01
1.586137294875697137e+02,2.398220848110799441e-01,5.108480436242889278e-01,0.000000000000000000e+00
1.586554041406142801e+02,2.398680055870791306e-01,5.106603015001737189e-01,0.000000000000000000e+00
1.586970787936588181e+02,2.400048075399850434e-01,5.104784189469314670e-01,0.000000000000000000e+00
1.587387534467033845e+02,2.402401728479265919e-01,5.103003380019577317e-01,0.000000000000000000e+00
1.587804280997479225e+02,2.405627501304476168e-01,5.101247909014898774e-01,6.073013056150250444e-01
1.588221027527924889e+02,2.409676918123743461e-01,5.099515037403088424e-01,7.500000000000000000e-01
1.588637774058370269e+02,2.414504937375335503e-01,5.097795421186924747e-01,4.981725609501030938e-01
1.589054520588815933e+02,2.420060811757014096e-01,5.096072494112149354e-01,3.333333333333333148e-01
1.589471267119261313e+02,2.426272056865188265e-01,5.094321816398837965e-01,3.333333333333333148e-01
1.589888013649706977e+02,2.433054317521731180e-01,5.092517858188329027e-01,2.345459923101209376e-01
1.590304760180152641e+02,2.440325740034643143e-01,5.090637952368793906e-01,0.000000000000000000e+00
1.590721506710598021e+02,2.447999202766494575e-01,5.088656513204801168e-01,0.000000000000000000e+00
1.591138253241043685e+02,2.455982179006958310e-01,5.086545006491292042e-01,0.000000000000000000e+00
1.591554999771489065e+02,2.464193192412628686e-01,5.084292216135585241e-01,0.000000000000000000e+00
1.591971746301934729e+02,2.472500495938718956e-01,5.081881940145351884e-01,7.177398909875211119e-01
1.592388492832380109e+02,2.480791803134887730e-01,5.079281627461698090e-01,9.166666666666666297e-01
1.592805239362825773e+02,2.488948345945148077e-01,5.076456013347425689e-01,8.203933747411824573e-01
1.593221985893271153e+02,2.496856795400029805e-01,5.073370850854986847e-01,5.520978577767532425e-01
1.593638732423716817e+02,2.504409526537152431e-01,5.070002125131546356e-01,2.092364896269029995e-01
1.594055478954162197e+02,2.511506225934992953e-01,5.066333873306958502e-01,0.000000000000000000e+00
1.594472225484607861e+02,2.518054718113115764e-01,5.062345091170643574e-01,0.000000000000000000e+00
1.594888972015053241e+02,2.523962536545543700e-01,5.058000406538466498e-01,5.891114209618337344e-02
1.595305718545498905e+02,2.529084408643798021e-01,5.053252551524144431e-01,8.814594160643905996e-01
1.595722465075944569e+02,2.533264099236115507e-01,5.048032565314329867e-01,9.166666666666666297e-01
1.596139211606389949e+02,2.536480913669640902e-01,5.042339360106313784e-01,7.906261883635918863e-01
1.596555958136835613e+02,2.538665445427208400e-01,5.036152309007639882e-01,2.598238052985396007e-01
1.596972704667280993e+02,2.539763172597870877e-01,5.029448277560724101e-01,0.000000000000000000e+00
1.597389451197726657e+02,2.539723910809628116e-01,5.022205161292541131e-01,0.000000000000000000e+00
1.597806197728172037e+02,2.538503934163415243e-01,5.014401295489184784e-01,0.000000000000000000e+00
1.598222944258617702e+02,2.536070649588801351e-01,5.006013445073357326e-01,0.000000000000000000e+00
1.598639690789063081e+02,2.532403856848153278e-01,4.997019427040633177e-01,0.000000000000000000e+00
1.599056437319508746e+02,2.527496149204210840e-01,4.987408915044000968e-01,0.000000000000000000e+00
1.599473183849954125e+02,2.521254375603026454e-01,4.977128874770339051e-01,0.000000000000000000e+00
1.599889930380399790e+02,2.513759578335779121e-01,4.966204432597595142e-01,4.160856889337451459e-01
1.600306676910845169e+02,2.505118596131158948e-01,4.954674371735707794e-01,3.784172053916037837e-01
1.600723423441290834e+02,2.495391194833974369e-01,4.942571352952599972e-01,3.333333333333333148e-01
1.601140169971736498e+02,2.484648223375377218e-01,4.929919213308529002e-01,1.586174842607681323e-01
1.601556916502181878e+02,2.472958127272880668e-01,4.916720591539051055e-01,0.000000000000000000e+00
1.601973663032627542e+02,2.460403395208405064e-01,4.902992574087375877e-01,0.000000000000000000e+00
1.602390409563072922e+02,2.447091468166368577e-01,4.888785445109282701e-01,0.000000000000000000e+00
1.602807156093518586e+02,2.433142195764983196e-01,4.874155394896718674e-01,0.000000000000000000e+00
1.603223902623963966e+02,2.418689757126025186e-01,4.859154330688140178e-01,0.000000000000000000e+00
1.603640649154409630e+02,2.403830110342843884e-01,4.843808737847261625e-01,0.000000000000000000e+00
1.604057395684855010e+02,2.388749700598958303e-01,4.828208312124934731e-01,0.000000000000000000e+00
1.604474142215300674e+02,2.373589021057066761e-01,4.812419643312725315e-01,0.000000000000000000e+00
1.604890888745746054e+02,2.358490891967385539e-01,4.796524910443799028e-01,0.000000000000000000e+00
1.605307635276191718e+02,2.343594002573642643e-01,4.780595002686009454e-01,1.658004816833052175e-01
1.605724381806637098e+02,2.329036720164512630e-01,4.764693561493532070e-01,3.333333333333333148e-01
1.606141128337082762e+02,2.314953897662923032e-01,4.748887615746471558e-01,3.820087041027168673e-01
1.606557874867528142e+02,2.301471939120147692e-01,4.733250605523312005e-01,5.000000000000000000e-01
1.606974621397973806e+02,2.288709288730380320e-01,4.717852960136759699e-01,5.000000000000000000e-01
1.607391367928419470e+02,2.276781710221593702e-01,4.702749386347626070e-01,5.000000000000000000e-01
1.607808114458864850e+02,2.265889430966478435e-01,4.688048203978396611e-01,5.000000000000000000e-01
1.608224860989310514e+02,2.256023905157808207e-01,4.673777369539258153e-01,5.000000000000000000e-01
1.608641607519755894e+02,2.247265822460445261e-01,4.660003887619177942e-01,5.000000000000000000e-01
1.609058354050201558e+02,2.239683689557996071e-01,4.646781828697961747e-01,2.133350234505211884e-01
1.609475100580646938e+02,2.233313270570358444e-01,4.634148116146020180e-01,0.000000000000000000e+00
1.609891847111092602e+02,2.228168048516769584e-01,4.622123561737077058e-01,2.759855494990074987e-01
1.610308593641537982e+02,2.224255768580033488e-01,4.610730445212031237e-01,5.510204081638272466e-01
1.610725340171983646e+02,2.221582285028189385e-01,4.600004658521987255e-01,8.131575611591432273e-02
1.611142086702429026e+02,2.220137155637607607e-01,4.589972764108312120e-01,4.800143659949240305e-01
1.611558833232874690e+02,2.219939256842255737e-01,4.580666603228184530e-01,1.809059027337577286e-01
1.611975579763320070e+02,2.220956321631006036e-01,4.572099954343262218e-01,1.666666666666666574e-01
1.612392326293765734e+02,2.223044198782251069e-01,4.564231946566235099e-01,1.666666666666666574e-01
1.612809072824211398e+02,2.226105655403829153e-01,4.557019563299102849e-01,1.666666666666666574e-01
1.613225819354656778e+02,2.230047516165710730e-01,4.550435823682526526e-01,1.666666666666666574e-01
1.613642565885102442e+02,2.234769432945159784e-01,4.544450818544659154e-01,1.666666666666666574e-01
1.614059312415547822e+02,2.240160468492169155e-01,4.539028484031569222e-01,1.097942282503526490e-01
1.614476058945993486e+02,2.246101591471196257e-01,4.534126708180555299e-01,0.000000000000000000e+00
1.614892805476438866e+02,2.252469776544301361e-01,4.529695323635196114e-01,0.000000000000000000e+00
1.615309552006884530e+02,2.259142456589199877e-01,4.525684113840309775e-01,1.107026661592292079e-02
1.615726298537329910e+02,2.265958599312809796e-01,4.522040843864576498e-01,3.101787298768852175e-01
1.616143045067775574e+02,2.272753743103002599e-01,4.518673297075814221e-01,4.713102632356924171e-01
1.616559791598220954e+02,2.279383812856511093e-01,4.515511397272091165e-01,5.000000000000000000e-01
1.616976538128666618e+02,2.285709265124466205e-01,4.512490483969631705e-01,5.000000000000000000e-01
1.617393284659111998e+02,2.291612186898638326e-01,4.509554128180328081e-01,5.000000000000000000e-01
1.617810031189557662e+02,2.296979999396416006e-01,4.506643994654991325e-01,5.000000000000000000e-01
1.618226777720003327e+02,2.301688435482261430e-01,4.503694826549115016e-01,5.000000000000000000e-01
1.618643524250448706e+02,2.305608413659570033e-01,4.500638908364622548e-01,5.000000000000000000e-01
1.619060270780894371e+02,2.308633676341351748e-01,4.497417875875133197e-01,5.000000000000000000e-01
1.619477017311339750e+02,2.310686280880472898e-01,4.493999746698887354e-01,5.000000000000000000e-01
1.619893763841785415e+02,2.311554415269169716e-01,4.490314912974494588e-01,5.000000000000000000e-01
1.620310510372230794e+02,2.311300374329054164e-01,4.486368554492135008e-01,5.000000000000000000e-01
1.620727256902676459e+02,2.309890194088389803e-01,4.482141896904978662e-01,5.000000000000000000e-01
1.621144003433121838e+02,2.307302805189615502e-01,4.477623966000910949e-01,2.021168715934594240e-01
1.621560749963567503e+02,2.303525492611595282e-01,4.472813026052556706e-01,0.000000000000000000e+00
1.621977496494012883e+02,2.298565092151020339e-01,4.467722694229885327e-01,0.000000000000000000e+00
1.622394243024458547e+02,2.292443694207158544e-01,4.462374971797312684e-01,0.000000000000000000e+00
1.622810989554903927e+02,2.285198233409912738e-01,4.456798420785561543e-01,3.084463599097543238e-02
1.623227736085349591e+02,2.276900290709898689e-01,4.451044343994221553e-01,1.666666666666666574e-01
1.623644482615795255e+02,2.267601850325149104e-01,4.445167009048832663e-01,1.666666666666666574e-01
1.624061229146240635e+02,2.257326071860163708e-01,4.439224492488607621e-01,1.666666666666666574e-01
1.624477975676686299e+02,2.246263215213366582e-01,4.433269597788092042e-01,1.666666666666666574e-01
1.624894722207131679e+02,2.234528237228746161e-01,4.427378220040970591e-01,1.666666666666666574e-01
1.625311468737577343e+02,2.222245309629827803e-01,4.421637564904615236e-01,1.666666666666666574e-01
1.625728215268022723e+02,2.209541292878626773e-01,4.416115995626316848e-01,3.221151814761695764e-01
1.626144961798468387e+02,2.196543796107425506e-01,4.410875175378057289e-01,5.000000000000000000e-01
1.626561708328913767e+02,2.183383619018011701e-01,4.405983882970837540e-01,5.000000000000000000e-01
1.626978454859359431e+02,2.170193918470895156e-01,4.401511557966147348e-01,5.000000000000000000e-01
1.627395201389804811e+02,2.157099790935764760e-01,4.397508892814847026e-01,5.000000000000000000e-01
1.627811947920250475e+02,2.144249884843999199e-01,4.394075123662238291e-01,5.000000000000000000e-01
1.628228694450695855e+02,2.131810750839822910e-01,4.391292400834588827e-01,5.000000000000000000e-01
1.628645440981141519e+02,2.119880105977818285e-01,4.389143117814481299e-01,6.869058182277911762e-01
1.629062187511587183e+02,2.108570841072787416e-01,4.387665733212175456e-01,2.662885029790021396e-01
1.629478934042032563e+02,2.097979089790530660e-01,4.386884653413885005e-01,0.000000000000000000e+00
1.629895680572478227e+02,2.088182011616705747e-01,4.386802596947362853e-01,0.000000000000000000e+00
1.630312427102923607e+02,2.079248755109500413e-01,4.387414225483025620e-01,0.000000000000000000e+00
1.630729173633369271e+02,2.071243357259484330e-01,4.388713061812991589e-01,0.000000000000000000e+00
1.631145920163814651e+02,2.064216290210207361e-01,4.390685499999903985e-01,0.000000000000000000e+00
1.631562666694260315e+02,2.058204910806939736e-01,4.393314313474617760e-01,0.000000000000000000e+00
1.631979413224705695e+02,2.053345537554512878e-01,4.396634332970811854e-01,0.000000000000000000e+00
1.632396159755151359e+02,2.049591873020906729e-01,4.400558987177822234e-01,6.176638357206141183e-01
1.632812906285596739e+02,2.046886872522350742e-01,4.405002662670509661e-01,7.500000000000000000e-01
1.633229652816042403e+02,2.045214150893222282e-01,4.409915842115157414e-01,7.500000000000000000e-01
1.633646399346487783e+02,2.044559572279360804e-01,4.415261825594199441e-01,7.500000000000000000e-01
1.634063145876933447e+02,2.044884093196825958e-01,4.420983890464211252e-01,7.500000000000000000e-01
1.634479892407379111e+02,2.046141200000055616e-01,4.427027509476991196e-01,5.173659525921830982e-01
1.634896638937824491e+02,2.048289178241311237e-01,4.433352844477294608e-01,0.000000000000000000e+00
1.635313385468270155e+02,2.051269654873549286e-01,4.439904851570417033e-01,0.000000000000000000e+00
1.635730131998715535e+02,2.055026840356858342e-01,4.446646686027792561e-01,0.000000000000000000e+00
1.636146878529161199e+02,2.059568536613657352e-01,4.453532044399198808e-01,0.000000000000000000e+00
1.636563625059606579e+02,2.064730312459042150e-01,4.460504924280527805e-01,0.000000000000000000e+00
1.636980371590052243e+02,2.070444292347267956e-01,4.467545733244816519e-01,0.000000000000000000e+00
1.637397118120497623e+02,2.076642250495428776e-01,4.474631234375339717e-01,2.464401909829722626e-01
1.637813864650943287e+02,2.083268705731169956e-01,4.481758732304726434e-01,4.166666666666666852e-01
1.638230611181388667e+02,2.090250501257231996e-01,4.488906437819148443e-01,3.844910635062067650e-01
1.638647357711834331e+02,2.097510148123463980e-01,4.496051513394768162e-01,3.569527189757514818e-01
1.639064104242279711e+02,2.104991189930035256e-01,4.503203501095878747e-01,4.166666666666666852e-01
1.639480850772725375e+02,2.112638634687344363e-01,4.510376651120125424e-01,4.101597160603320247e-01
1.639897597303170755e+02,2.120390708710616912e-01,4.517578419293400982e-01,3.353826002450914223e-01
1.640314343833616419e+02,2.128209407971401179e-01,4.524845131314121360e-01,3.333333333333333148e-01
1.640731090364062084e+02,2.136045244383084074e-01,4.532189705900728782e-01,3.975049647188250157e-01
1.641147836894507464e+02,2.143843671744752599e-01,4.539626156207419716e-01,4.166666666666666852e-01
1.641564583424953128e+02,2.151560721212159577e-01,4.547165319769480574e-01,3.696074703173095055e-01
1.641981329955398508e+02,2.159161375290107598e-01,4.554823530925241060e-01,3.333333333333333148e-01
1.642398076485844172e+02,2.166616537466808656e-01,4.562624632128125524e-01,3.632800946465559733e-01
1.642814823016289552e+02,2.173908096975635806e-01,4.570599026440930190e-01,4.166666666666666852e-01
1.643231569546735216e+02,2.181028482254723788e-01,4.578776734714136154e-01,4.038323403895785479e-01
1.643648316077180596e+02,2.187957216365195023e-01,4.587171426451362999e-01,3.333333333333333148e-01
1.644065062607626260e+02,2.194665098871041720e-01,4.595806590045902751e-01,3.333333333333333148e-01
1.644481809138071640e+02,2.201140964164060854e-01,4.604689139824280630e-01,4.038323403895275332e-01
1.644898555668517304e+02,2.207393833952022988e-01,4.613810881630043270e-01,4.166666666666666852e-01
1.645315302198962684e+02,2.213415642485594692e-01,4.623177079515387589e-01,4.166666666666666852e-01
1.645732048729408348e+02,2.219223353555291045e-01,4.632799965839349832e-01,4.166666666666666852e-01
1.646148795259854012e+02,2.224825024073565638e-01,4.642672600427201202e-01,2.352959817467858983e-01
1.646565541790299392e+02,2.230224370766584752e-01,4.652782679943162636e-01,0.000000000000000000e+00
1.646982288320745056e+02,2.235429865416767303e-01,4.663119431974552809e-01,0.000000000000000000e+00
1.647399034851190436e+02,2.240447933852716955e-01,4.673657439597180274e-01,0.000000000000000000e+00
1.647815781381636100e+02,2.245283533084440897e-01,4.684361803867010954e-01,0.000000000000000000e+00
1.648232527912081480e+02,2.249927365747166619e-01,4.695220459492949749e-01,0.000000000000000000e+00
1.648649274442527144e+02,2.254418131514568657e-01,4.706200677950866385e-01,0.000000000000000000e+00
1.649066020972972524e+02,2.258782385506648838e-01,4.717262274703143410e-01,0.000000000000000000e+00
1.649482767503418188e+02,2.263030277676301993e-01,4.728369070795245821e-01,2.046309206912896028e-01
1.649899514033863568e+02,2.267170477731172418e-01,4.739479067231972542e-01,3.333333333333333148e-01
1.650316260564309232e+02,2.271209595985185514e-01,4.750545081955999116e-01,3.333333333333333148e-01
1.650733007094754612e+02,2.275148249976283454e-01,4.761517655913953262e-01,3.333333333333333148e-01
1.651149753625200276e+02,2.278989747334471128e-01,4.772351395142338526e-01,3.333333333333333148e-01
1.651566500155645940e+02,2.282756893161181633e-01,4.783010588145569786e-01,3.333333333333333148e-01
1.651983246686091320e+02,2.286467172366042078e-01,4.793456820145204911e-01,3.333333333333333148e-01
1.652399993216536984e+02,2.290115342553631916e-01,4.803604255162006176e-01,3.333333333333333148e-01
1.652816739746982364e+02,2.293711074548822892e-01,4.813446202862263212e-01,3.333333333333333148e-01
1.653233486277428028e+02,2.297243103040678969e-01,4.822926280164339663e-01,3.333333333333333148e-01
1.653650232807873408e+02,2.300706076445176163e-01,4.831997835647519612e-01,3.333333333333333148e-01
1.654066979338319072e+02,2.304099246616020669e-01,4.840626648498506102e-01,3.333333333333333148e-01
1.654483725868764452e+02,2.307421116218023593e-01,4.848783915584952142e-01,4.605991464907277511e-01
1.654900472399210116e+02,2.310669691707856743e-01,4.856442579518795988e-01,6.666666666666666297e-01
1.655317218929655496e+02,2.313841272577825403e-01,4.863575090709496007e-01,6.813706849198807314e-01
1.655733965460101160e+02,2.316921474960965954e-01,4.870148411995310900e-01,7.500000000000000000e-01
1.656150711990546540e+02,2.319892468585589007e-01,4.876111384848053620e-01,7.500000000000000000e-01
1.656567458520992204e+02,2.322735558371377962e-01,4.881408768809393228e-01,6.776313009676288024e-01
1.656984205051437868e+02,2.325447046623130287e-01,4.886070120031431041e-01,6.666666666666666297e-01
1.657400951581883248e+02,2.328014676904735791e-01,4.890096816419271519e-01,8.324354586553766033e-01
1.657817698112328912e+02,2.330439806453063201e-01,4.893504962742807884e-01,9.166666666666666297e-01
1.658234444642774292e+02,2.332709257906493139e-01,4.896293765464759806e-01,9.166666666666666297e-01
1.658651191173219956e+02,2.334803920840025915e-01,4.898454930875943969e-01,9.166666666666666297e-01
1.659067937703665336e+02,2.336708660430431572e-01,4.899987492837531988e-01,9.166666666666666297e-01
1.659484684234111000e+02,2.338409721868119351e-01,4.900899109665309283e-01,9.166666666666666297e-01
1.659901430764556380e+02,2.339892105738568817e-01,4.901199302164540583e-01,8.813960366757099818e-01
1.660318177295002045e+02,2.341124142165814381e-01,4.900859359873804832e-01,2.084019943380858164e-01
1.660734923825447424e+02,2.342098622051970724e-01,4.899927553102413902e-01,1.666666666666666574e-01
1.661151670355893089e+02,2.342815798781529846e-01,4.898457260599474172e-01,1.666666666666666574e-01
1.661568416886338468e+02,2.343253468240888981e-01,4.896461716455320912e-01,1.666666666666666574e-01
1.661985163416784133e+02,2.343403610264553349e-01,4.893970102399057276e-01,1.666666666666666574e-01
1.662401909947229797e+02,2.343252500396541538e-01,4.891011222186296137e-01,1.666666666666666574e-01
1.662818656477675177e+02,2.342782565473841838e-01,4.887611931221845230e-01,1.666666666666666574e-01
1.663235403008120841e+02,2.341981949810897079e-01,4.883804377824456644e-01,2.418768749735879520e-01
1.663652149538566221e+02,2.340847555122152757e-01,4.879630096713887255e-01,5.000000000000000000e-01
1.664068896069011885e+02,2.339385272095355350e-01,4.875135424872711343e-01,5.000000000000000000e-01
1.664485642599457265e+02,2.337520652483340844e-01,4.870298900347767579e-01,5.000000000000000000e-01
